date,flu,isPartial
2012-01-01,36,False
2012-01-08,38,False
2012-01-15,36,False
2012-01-22,36,False
2012-01-29,0,False
2012-02-05,0,False
2012-02-12,0,False
2012-02-19,0,False
2012-02-26,100,False
2012-03-04,35,False
2012-03-11,40,False
2012-03-18,28,False
2012-03-25,0,False
2012-04-01,26,False
2012-04-08,65,False
2012-04-15,34,False
2012-04-22,68,False
2012-04-29,0,False
2012-05-06,21,False
2012-05-13,20,False
2012-05-20,38,False
2012-05-27,18,False
2012-06-03,18,False
2012-06-10,0,False
2012-06-17,18,False
2012-06-24,18,False
2012-07-01,18,False
2012-07-08,19,False
2012-07-15,17,False
2012-07-22,18,False
2012-07-29,18,False
2012-08-05,18,False
2012-08-12,0,False
2012-08-19,17,False
2012-08-26,17,False
2012-09-02,17,False
2012-09-09,0,False
2012-09-16,17,False
2012-09-23,45,False
2012-09-30,18,False
2012-10-07,0,False
2012-10-14,18,False
2012-10-21,19,False
2012-10-28,17,False
2012-11-04,0,False
2012-11-11,25,False
2012-11-18,14,False
2012-11-25,16,False
2012-12-02,15,False
2012-12-09,29,False
2012-12-16,21,False
2012-12-23,16,False
2012-12-30,66,False
2013-01-06,17,False
2013-01-13,19,False
2013-01-20,0,False
2013-01-27,24,False
2013-02-03,63,False
2013-02-10,100,False
2013-02-17,90,False
2013-02-24,64,False
2013-03-03,40,False
2013-03-10,30,False
2013-03-17,20,False
2013-03-24,18,False
2013-03-31,17,False
2013-04-07,14,False
2013-04-14,22,False
2013-04-21,18,False
2013-04-28,18,False
2013-05-05,9,False
2013-05-12,0,False
2013-05-19,11,False
2013-05-26,16,False
2013-06-02,7,False
2013-06-09,8,False
2013-06-16,8,False
2013-06-23,8,False
2013-06-30,11,False
2013-07-07,7,False
2013-07-14,15,False
2013-07-21,12,False
2013-07-28,7,False
2013-08-04,7,False
2013-08-11,0,False
2013-08-18,7,False
2013-08-25,7,False
2013-09-01,15,False
2013-09-08,9,False
2013-09-15,0,False
2013-09-22,6,False
2013-09-29,7,False
2013-10-06,7,False
2013-10-13,7,False
2013-10-20,7,False
2013-10-27,8,False
2013-11-03,11,False
2013-11-10,9,False
2013-11-17,6,False
2013-11-24,12,False
2013-12-01,6,False
2013-12-08,12,False
2013-12-15,9,False
2013-12-22,6,False
2013-12-29,20,False
2014-01-05,32,False
2014-01-12,37,False
2014-01-19,26,False
2014-01-26,27,False
2014-02-02,22,False
2014-02-09,27,False
2014-02-16,19,False
2014-02-23,31,False
2014-03-02,28,False
2014-03-09,28,False
2014-03-16,19,False
2014-03-23,0,False
2014-03-30,18,False
2014-04-06,19,False
2014-04-13,20,False
2014-04-20,29,False
2014-04-27,39,False
2014-05-04,20,False
2014-05-11,38,False
2014-05-18,56,False
2014-05-25,34,False
2014-06-01,47,False
2014-06-08,26,False
2014-06-15,29,False
2014-06-22,32,False
2014-06-29,31,False
2014-07-06,27,False
2014-07-13,24,False
2014-07-20,23,False
2014-07-27,23,False
2014-08-03,24,False
2014-08-10,24,False
2014-08-17,24,False
2014-08-24,24,False
2014-08-31,0,False
2014-09-07,55,False
2014-09-14,58,False
2014-09-21,24,False
2014-09-28,0,False
2014-10-05,32,False
2014-10-12,24,False
2014-10-19,28,False
2014-10-26,69,False
2014-11-02,36,False
2014-11-09,24,False
2014-11-16,34,False
2014-11-23,56,False
2014-11-30,19,False
2014-12-07,18,False
2014-12-14,36,False
2014-12-21,100,False
2014-12-28,74,False
2015-01-04,5,False
2015-01-11,5,False
2015-01-18,7,False
2015-01-25,12,False
2015-02-01,78,False
2015-02-08,66,False
2015-02-15,100,False
2015-02-22,74,False
2015-03-01,45,False
2015-03-08,23,False
2015-03-15,12,False
2015-03-22,7,False
2015-03-29,7,False
2015-04-05,3,False
2015-04-12,3,False
2015-04-19,2,False
2015-04-26,2,False
2015-05-03,3,False
2015-05-10,2,False
2015-05-17,2,False
2015-05-24,1,False
2015-05-31,1,False
2015-06-07,3,False
2015-06-14,2,False
2015-06-21,1,False
2015-06-28,2,False
2015-07-05,1,False
2015-07-12,1,False
2015-07-19,2,False
2015-07-26,2,False
2015-08-02,3,False
2015-08-09,1,False
2015-08-16,1,False
2015-08-23,1,False
2015-08-30,2,False
2015-09-06,3,False
2015-09-13,2,False
2015-09-20,2,False
2015-09-27,3,False
2015-10-04,2,False
2015-10-11,2,False
2015-10-18,3,False
2015-10-25,1,False
2015-11-01,2,False
2015-11-08,3,False
2015-11-15,2,False
2015-11-22,1,False
2015-11-29,2,False
2015-12-06,1,False
2015-12-13,3,False
2015-12-20,2,False
2015-12-27,1,False
2016-01-03,87,False
2016-01-10,82,False
2016-01-17,100,False
2016-01-24,40,False
2016-01-31,96,False
2016-02-07,81,False
2016-02-14,71,False
2016-02-21,56,False
2016-02-28,67,False
2016-03-06,39,False
2016-03-13,48,False
2016-03-20,42,False
2016-03-27,32,False
2016-04-03,20,False
2016-04-10,33,False
2016-04-17,20,False
2016-04-24,58,False
2016-05-01,18,False
2016-05-08,37,False
2016-05-15,17,False
2016-05-22,25,False
2016-05-29,51,False
2016-06-05,36,False
2016-06-12,45,False
2016-06-19,27,False
2016-06-26,59,False
2016-07-03,52,False
2016-07-10,36,False
2016-07-17,17,False
2016-07-24,42,False
2016-07-31,28,False
2016-08-07,34,False
2016-08-14,54,False
2016-08-21,51,False
2016-08-28,44,False
2016-09-04,70,False
2016-09-11,62,False
2016-09-18,42,False
2016-09-25,35,False
2016-10-02,47,False
2016-10-09,33,False
2016-10-16,69,False
2016-10-23,88,False
2016-10-30,84,False
2016-11-06,68,False
2016-11-13,40,False
2016-11-20,64,False
2016-11-27,48,False
2016-12-04,30,False
2016-12-11,33,False
2016-12-18,40,False
2016-12-25,25,False
2017-01-01,8,False
2017-01-08,9,False
2017-01-15,5,False
2017-01-22,6,False
2017-01-29,4,False
2017-02-05,4,False
2017-02-12,5,False
2017-02-19,8,False
2017-02-26,12,False
2017-03-05,8,False
2017-03-12,8,False
2017-03-19,6,False
2017-03-26,6,False
2017-04-02,5,False
2017-04-09,10,False
2017-04-16,10,False
2017-04-23,8,False
2017-04-30,12,False
2017-05-07,15,False
2017-05-14,13,False
2017-05-21,9,False
2017-05-28,9,False
2017-06-04,4,False
2017-06-11,3,False
2017-06-18,7,False
2017-06-25,4,False
2017-07-02,6,False
2017-07-09,7,False
2017-07-16,4,False
2017-07-23,10,False
2017-07-30,10,False
2017-08-06,31,False
2017-08-13,48,False
2017-08-20,63,False
2017-08-27,100,False
2017-09-03,82,False
2017-09-10,85,False
2017-09-17,49,False
2017-09-24,44,False
2017-10-01,29,False
2017-10-08,23,False
2017-10-15,19,False
2017-10-22,17,False
2017-10-29,19,False
2017-11-05,10,False
2017-11-12,12,False
2017-11-19,9,False
2017-11-26,11,False
2017-12-03,12,False
2017-12-10,10,False
2017-12-17,20,False
2017-12-24,33,False
2017-12-31,28,False
2018-01-07,47,False
2018-01-14,76,False
2018-01-21,69,False
2018-01-28,100,False
2018-02-04,55,False
2018-02-11,56,False
2018-02-18,69,False
2018-02-25,53,False
2018-03-04,43,False
2018-03-11,30,False
2018-03-18,28,False
2018-03-25,25,False
2018-04-01,17,False
2018-04-08,18,False
2018-04-15,13,False
2018-04-22,10,False
2018-04-29,12,False
2018-05-06,11,False
2018-05-13,10,False
2018-05-20,11,False
2018-05-27,14,False
2018-06-03,13,False
2018-06-10,10,False
2018-06-17,13,False
2018-06-24,7,False
2018-07-01,15,False
2018-07-08,10,False
2018-07-15,14,False
2018-07-22,12,False
2018-07-29,18,False
2018-08-05,11,False
2018-08-12,15,False
2018-08-19,12,False
2018-08-26,10,False
2018-09-02,8,False
2018-09-09,18,False
2018-09-16,17,False
2018-09-23,15,False
2018-09-30,22,False
2018-10-07,13,False
2018-10-14,12,False
2018-10-21,11,False
2018-10-28,15,False
2018-11-04,13,False
2018-11-11,8,False
2018-11-18,16,False
2018-11-25,5,False
2018-12-02,12,False
2018-12-09,9,False
2018-12-16,16,False
2018-12-23,28,False
2018-12-30,54,False
