date,flu,isPartial
2018-12-09,34,False
2018-12-16,36,False
2018-12-23,35,False
2018-12-30,37,False
2019-01-06,48,False
2019-01-13,59,False
2019-01-20,72,False
2019-01-27,88,False
2019-02-03,83,False
2019-02-10,88,False
2019-02-17,81,False
2019-02-24,64,False
2019-03-03,60,False
2019-03-10,61,False
2019-03-17,65,False
2019-03-24,48,False
2019-03-31,42,False
2019-04-07,39,False
2019-04-14,29,False
2019-04-21,40,False
2019-04-28,28,False
2019-05-05,28,False
2019-05-12,25,False
2019-05-19,27,False
2019-05-26,31,False
2019-06-02,23,False
2019-06-09,26,False
2019-06-16,27,False
2019-06-23,54,False
2019-06-30,48,False
2019-07-07,59,False
2019-07-14,100,False
2019-07-21,100,False
2019-07-28,76,False
2019-08-04,54,False
2019-08-11,66,False
2019-08-18,62,False
2019-08-25,50,False
2019-09-01,47,False
2019-09-08,60,False
2019-09-15,58,False
2019-09-22,55,True
