date,flu,isPartial
2018-12-09,23,False
2018-12-16,22,False
2018-12-23,30,False
2018-12-30,38,False
2019-01-06,26,False
2019-01-13,47,False
2019-01-20,47,False
2019-01-27,60,False
2019-02-03,81,False
2019-02-10,83,False
2019-02-17,78,False
2019-02-24,100,False
2019-03-03,70,False
2019-03-10,50,False
2019-03-17,47,False
2019-03-24,26,False
2019-03-31,23,False
2019-04-07,25,False
2019-04-14,31,False
2019-04-21,26,False
2019-04-28,19,False
2019-05-05,20,False
2019-05-12,30,False
2019-05-19,28,False
2019-05-26,23,False
2019-06-02,33,False
2019-06-09,35,False
2019-06-16,35,False
2019-06-23,27,False
2019-06-30,21,False
2019-07-07,28,False
2019-07-14,32,False
2019-07-21,34,False
2019-07-28,29,False
2019-08-04,18,False
2019-08-11,29,False
2019-08-18,19,False
2019-08-25,36,False
2019-09-01,19,False
2019-09-08,32,False
2019-09-15,29,False
2019-09-22,42,True
