date,flu,isPartial
2012-01-01,0,False
2012-01-08,0,False
2012-01-15,0,False
2012-01-22,13,False
2012-01-29,49,False
2012-02-05,0,False
2012-02-12,0,False
2012-02-19,0,False
2012-02-26,37,False
2012-03-04,0,False
2012-03-11,37,False
2012-03-18,65,False
2012-03-25,0,False
2012-04-01,76,False
2012-04-08,100,False
2012-04-15,39,False
2012-04-22,35,False
2012-04-29,36,False
2012-05-06,0,False
2012-05-13,0,False
2012-05-20,40,False
2012-05-27,43,False
2012-06-03,41,False
2012-06-10,0,False
2012-06-17,37,False
2012-06-24,0,False
2012-07-01,0,False
2012-07-08,0,False
2012-07-15,30,False
2012-07-22,67,False
2012-07-29,0,False
2012-08-05,69,False
2012-08-12,0,False
2012-08-19,73,False
2012-08-26,68,False
2012-09-02,51,False
2012-09-09,35,False
2012-09-16,28,False
2012-09-23,39,False
2012-09-30,26,False
2012-10-07,32,False
2012-10-14,50,False
2012-10-21,0,False
2012-10-28,30,False
2012-11-04,84,False
2012-11-11,0,False
2012-11-18,36,False
2012-11-25,0,False
2012-12-02,0,False
2012-12-09,0,False
2012-12-16,70,False
2012-12-23,0,False
2012-12-30,61,False
2013-01-06,6,False
2013-01-13,10,False
2013-01-20,11,False
2013-01-27,14,False
2013-02-03,68,False
2013-02-10,100,False
2013-02-17,73,False
2013-02-24,43,False
2013-03-03,26,False
2013-03-10,16,False
2013-03-17,9,False
2013-03-24,6,False
2013-03-31,8,False
2013-04-07,11,False
2013-04-14,12,False
2013-04-21,12,False
2013-04-28,7,False
2013-05-05,4,False
2013-05-12,6,False
2013-05-19,8,False
2013-05-26,5,False
2013-06-02,5,False
2013-06-09,5,False
2013-06-16,3,False
2013-06-23,6,False
2013-06-30,5,False
2013-07-07,10,False
2013-07-14,5,False
2013-07-21,5,False
2013-07-28,0,False
2013-08-04,5,False
2013-08-11,13,False
2013-08-18,8,False
2013-08-25,9,False
2013-09-01,7,False
2013-09-08,13,False
2013-09-15,0,False
2013-09-22,8,False
2013-09-29,8,False
2013-10-06,8,False
2013-10-13,11,False
2013-10-20,8,False
2013-10-27,5,False
2013-11-03,9,False
2013-11-10,5,False
2013-11-17,5,False
2013-11-24,5,False
2013-12-01,0,False
2013-12-08,5,False
2013-12-15,15,False
2013-12-22,11,False
2013-12-29,5,False
2014-01-05,14,False
2014-01-12,15,False
2014-01-19,14,False
2014-01-26,28,False
2014-02-02,25,False
2014-02-09,14,False
2014-02-16,0,False
2014-02-23,29,False
2014-03-02,14,False
2014-03-09,29,False
2014-03-16,17,False
2014-03-23,14,False
2014-03-30,14,False
2014-04-06,0,False
2014-04-13,16,False
2014-04-20,15,False
2014-04-27,14,False
2014-05-04,14,False
2014-05-11,13,False
2014-05-18,28,False
2014-05-25,14,False
2014-06-01,0,False
2014-06-08,15,False
2014-06-15,15,False
2014-06-22,0,False
2014-06-29,45,False
2014-07-06,13,False
2014-07-13,23,False
2014-07-20,23,False
2014-07-27,12,False
2014-08-03,12,False
2014-08-10,26,False
2014-08-17,11,False
2014-08-24,0,False
2014-08-31,22,False
2014-09-07,11,False
2014-09-14,21,False
2014-09-21,21,False
2014-09-28,27,False
2014-10-05,16,False
2014-10-12,16,False
2014-10-19,0,False
2014-10-26,26,False
2014-11-02,0,False
2014-11-09,10,False
2014-11-16,11,False
2014-11-23,16,False
2014-11-30,22,False
2014-12-07,32,False
2014-12-14,32,False
2014-12-21,82,False
2014-12-28,100,False
2015-01-04,8,False
2015-01-11,10,False
2015-01-18,9,False
2015-01-25,12,False
2015-02-01,29,False
2015-02-08,37,False
2015-02-15,100,False
2015-02-22,65,False
2015-03-01,53,False
2015-03-08,24,False
2015-03-15,15,False
2015-03-22,6,False
2015-03-29,7,False
2015-04-05,3,False
2015-04-12,3,False
2015-04-19,3,False
2015-04-26,2,False
2015-05-03,1,False
2015-05-10,3,False
2015-05-17,1,False
2015-05-24,2,False
2015-05-31,1,False
2015-06-07,2,False
2015-06-14,2,False
2015-06-21,1,False
2015-06-28,2,False
2015-07-05,1,False
2015-07-12,1,False
2015-07-19,1,False
2015-07-26,1,False
2015-08-02,2,False
2015-08-09,1,False
2015-08-16,1,False
2015-08-23,1,False
2015-08-30,2,False
2015-09-06,1,False
2015-09-13,1,False
2015-09-20,2,False
2015-09-27,1,False
2015-10-04,3,False
2015-10-11,3,False
2015-10-18,1,False
2015-10-25,2,False
2015-11-01,1,False
2015-11-08,2,False
2015-11-15,1,False
2015-11-22,1,False
2015-11-29,2,False
2015-12-06,2,False
2015-12-13,1,False
2015-12-20,1,False
2015-12-27,1,False
2016-01-03,13,False
2016-01-10,16,False
2016-01-17,28,False
2016-01-24,17,False
2016-01-31,23,False
2016-02-07,26,False
2016-02-14,11,False
2016-02-21,24,False
2016-02-28,19,False
2016-03-06,36,False
2016-03-13,12,False
2016-03-20,19,False
2016-03-27,7,False
2016-04-03,31,False
2016-04-10,26,False
2016-04-17,15,False
2016-04-24,11,False
2016-05-01,14,False
2016-05-08,16,False
2016-05-15,16,False
2016-05-22,15,False
2016-05-29,17,False
2016-06-05,25,False
2016-06-12,0,False
2016-06-19,8,False
2016-06-26,15,False
2016-07-03,19,False
2016-07-10,18,False
2016-07-17,27,False
2016-07-24,13,False
2016-07-31,11,False
2016-08-07,11,False
2016-08-14,12,False
2016-08-21,19,False
2016-08-28,34,False
2016-09-04,8,False
2016-09-11,19,False
2016-09-18,11,False
2016-09-25,12,False
2016-10-02,9,False
2016-10-09,18,False
2016-10-16,51,False
2016-10-23,100,False
2016-10-30,63,False
2016-11-06,44,False
2016-11-13,28,False
2016-11-20,15,False
2016-11-27,21,False
2016-12-04,18,False
2016-12-11,11,False
2016-12-18,7,False
2016-12-25,5,False
2017-01-01,12,False
2017-01-08,16,False
2017-01-15,3,False
2017-01-22,9,False
2017-01-29,10,False
2017-02-05,9,False
2017-02-12,4,False
2017-02-19,13,False
2017-02-26,13,False
