date,flu,isPartial
2012-01-01,27,False
2012-01-08,26,False
2012-01-15,42,False
2012-01-22,24,False
2012-01-29,16,False
2012-02-05,28,False
2012-02-12,16,False
2012-02-19,21,False
2012-02-26,30,False
2012-03-04,17,False
2012-03-11,16,False
2012-03-18,45,False
2012-03-25,41,False
2012-04-01,59,False
2012-04-08,100,False
2012-04-15,81,False
2012-04-22,52,False
2012-04-29,22,False
2012-05-06,41,False
2012-05-13,19,False
2012-05-20,23,False
2012-05-27,16,False
2012-06-03,21,False
2012-06-10,23,False
2012-06-17,23,False
2012-06-24,21,False
2012-07-01,23,False
2012-07-08,24,False
2012-07-15,18,False
2012-07-22,23,False
2012-07-29,12,False
2012-08-05,11,False
2012-08-12,8,False
2012-08-19,23,False
2012-08-26,18,False
2012-09-02,10,False
2012-09-09,42,False
2012-09-16,27,False
2012-09-23,22,False
2012-09-30,19,False
2012-10-07,26,False
2012-10-14,41,False
2012-10-21,74,False
2012-10-28,38,False
2012-11-04,14,False
2012-11-11,12,False
2012-11-18,33,False
2012-11-25,18,False
2012-12-02,22,False
2012-12-09,34,False
2012-12-16,39,False
2012-12-23,23,False
2012-12-30,18,False
2013-01-06,73,False
2013-01-13,64,False
2013-01-20,41,False
2013-01-27,33,False
2013-02-03,61,False
2013-02-10,68,False
2013-02-17,100,False
2013-02-24,70,False
2013-03-03,44,False
2013-03-10,33,False
2013-03-17,42,False
2013-03-24,25,False
2013-03-31,28,False
2013-04-07,37,False
2013-04-14,43,False
2013-04-21,59,False
2013-04-28,35,False
2013-05-05,40,False
2013-05-12,32,False
2013-05-19,23,False
2013-05-26,48,False
2013-06-02,19,False
2013-06-09,17,False
2013-06-16,19,False
2013-06-23,22,False
2013-06-30,13,False
2013-07-07,24,False
2013-07-14,31,False
2013-07-21,22,False
2013-07-28,22,False
2013-08-04,29,False
2013-08-11,19,False
2013-08-18,22,False
2013-08-25,22,False
2013-09-01,18,False
2013-09-08,22,False
2013-09-15,30,False
2013-09-22,38,False
2013-09-29,9,False
2013-10-06,16,False
2013-10-13,29,False
2013-10-20,30,False
2013-10-27,24,False
2013-11-03,22,False
2013-11-10,33,False
2013-11-17,28,False
2013-11-24,21,False
2013-12-01,20,False
2013-12-08,25,False
2013-12-15,23,False
2013-12-22,45,False
2013-12-29,28,False
2014-01-05,19,False
2014-01-12,20,False
2014-01-19,28,False
2014-01-26,33,False
2014-02-02,15,False
2014-02-09,20,False
2014-02-16,27,False
2014-02-23,18,False
2014-03-02,12,False
2014-03-09,12,False
2014-03-16,9,False
2014-03-23,10,False
2014-03-30,21,False
2014-04-06,6,False
2014-04-13,9,False
2014-04-20,16,False
2014-04-27,10,False
2014-05-04,16,False
2014-05-11,8,False
2014-05-18,10,False
2014-05-25,9,False
2014-06-01,14,False
2014-06-08,8,False
2014-06-15,6,False
2014-06-22,12,False
2014-06-29,13,False
2014-07-06,29,False
2014-07-13,0,False
2014-07-20,28,False
2014-07-27,28,False
2014-08-03,86,False
2014-08-10,29,False
2014-08-17,0,False
2014-08-24,42,False
2014-08-31,27,False
2014-09-07,27,False
2014-09-14,52,False
2014-09-21,27,False
2014-09-28,0,False
2014-10-05,26,False
2014-10-12,63,False
2014-10-19,0,False
2014-10-26,41,False
2014-11-02,27,False
2014-11-09,52,False
2014-11-16,27,False
2014-11-23,26,False
2014-11-30,26,False
2014-12-07,50,False
2014-12-14,50,False
2014-12-21,64,False
2014-12-28,100,False
2015-01-04,9,False
2015-01-11,8,False
2015-01-18,60,False
2015-01-25,59,False
2015-02-01,100,False
2015-02-08,35,False
2015-02-15,24,False
2015-02-22,26,False
2015-03-01,19,False
2015-03-08,11,False
2015-03-15,8,False
2015-03-22,7,False
2015-03-29,6,False
2015-04-05,4,False
2015-04-12,7,False
2015-04-19,8,False
2015-04-26,5,False
2015-05-03,4,False
2015-05-10,2,False
2015-05-17,3,False
2015-05-24,3,False
2015-05-31,2,False
2015-06-07,4,False
2015-06-14,1,False
2015-06-21,2,False
2015-06-28,1,False
2015-07-05,1,False
2015-07-12,2,False
2015-07-19,2,False
2015-07-26,3,False
2015-08-02,1,False
2015-08-09,2,False
2015-08-16,2,False
2015-08-23,1,False
2015-08-30,4,False
2015-09-06,2,False
2015-09-13,5,False
2015-09-20,2,False
2015-09-27,3,False
2015-10-04,2,False
2015-10-11,2,False
2015-10-18,3,False
2015-10-25,2,False
2015-11-01,3,False
2015-11-08,1,False
2015-11-15,2,False
2015-11-22,1,False
2015-11-29,2,False
2015-12-06,2,False
2015-12-13,1,False
2015-12-20,1,False
2015-12-27,1,False
2016-01-03,29,False
2016-01-10,59,False
2016-01-17,44,False
2016-01-24,53,False
2016-01-31,36,False
2016-02-07,42,False
2016-02-14,66,False
2016-02-21,69,False
2016-02-28,27,False
2016-03-06,41,False
2016-03-13,35,False
2016-03-20,27,False
2016-03-27,39,False
2016-04-03,39,False
2016-04-10,26,False
2016-04-17,38,False
2016-04-24,26,False
2016-05-01,25,False
2016-05-08,25,False
2016-05-15,100,False
2016-05-22,0,False
2016-05-29,38,False
2016-06-05,50,False
2016-06-12,24,False
2016-06-19,35,False
2016-06-26,23,False
2016-07-03,35,False
2016-07-10,24,False
2016-07-17,45,False
2016-07-24,28,False
2016-07-31,64,False
2016-08-07,43,False
2016-08-14,37,False
2016-08-21,44,False
2016-08-28,21,False
2016-09-04,36,False
2016-09-11,32,False
2016-09-18,41,False
2016-09-25,41,False
2016-10-02,30,False
2016-10-09,71,False
2016-10-16,52,False
2016-10-23,27,False
2016-10-30,42,False
2016-11-06,35,False
2016-11-13,42,False
2016-11-20,32,False
2016-11-27,33,False
2016-12-04,38,False
2016-12-11,18,False
2016-12-18,25,False
2016-12-25,37,False
2017-01-01,16,False
2017-01-08,23,False
2017-01-15,42,False
2017-01-22,43,False
2017-01-29,100,False
2017-02-05,59,False
2017-02-12,33,False
2017-02-19,39,False
2017-02-26,31,False
2017-03-05,22,False
2017-03-12,29,False
2017-03-19,29,False
2017-03-26,35,False
2017-04-02,26,False
2017-04-09,22,False
2017-04-16,17,False
2017-04-23,22,False
2017-04-30,31,False
2017-05-07,23,False
2017-05-14,25,False
2017-05-21,14,False
2017-05-28,10,False
2017-06-04,7,False
2017-06-11,6,False
2017-06-18,15,False
2017-06-25,13,False
2017-07-02,19,False
2017-07-09,13,False
2017-07-16,12,False
2017-07-23,9,False
2017-07-30,11,False
2017-08-06,34,False
2017-08-13,31,False
2017-08-20,21,False
2017-08-27,18,False
2017-09-03,37,False
2017-09-10,39,False
2017-09-17,26,False
2017-09-24,20,False
2017-10-01,28,False
2017-10-08,16,False
