date,flu,isPartial
2018-12-09,0,False
2018-12-16,52,False
2018-12-23,26,False
2018-12-30,63,False
2019-01-06,25,False
2019-01-13,37,False
2019-01-20,37,False
2019-01-27,49,False
2019-02-03,36,False
2019-02-10,35,False
2019-02-17,48,False
2019-02-24,47,False
2019-03-03,37,False
2019-03-10,25,False
2019-03-17,0,False
2019-03-24,37,False
2019-03-31,26,False
2019-04-07,39,False
2019-04-14,53,False
2019-04-21,28,False
2019-04-28,26,False
2019-05-05,0,False
2019-05-12,0,False
2019-05-19,0,False
2019-05-26,0,False
2019-06-02,25,False
2019-06-09,0,False
2019-06-16,0,False
2019-06-23,26,False
2019-06-30,39,False
2019-07-07,0,False
2019-07-14,28,False
2019-07-21,28,False
2019-07-28,69,False
2019-08-04,69,False
2019-08-11,54,False
2019-08-18,26,False
2019-08-25,53,False
2019-09-01,0,False
2019-09-08,100,False
2019-09-15,24,False
2019-09-22,0,True
