date,flu,isPartial
2018-12-09,16,False
2018-12-16,32,False
2018-12-23,19,False
2018-12-30,40,False
2019-01-06,36,False
2019-01-13,18,False
2019-01-20,28,False
2019-01-27,0,False
2019-02-03,0,False
2019-02-10,50,False
2019-02-17,51,False
2019-02-24,0,False
2019-03-03,100,False
2019-03-10,53,False
2019-03-17,0,False
2019-03-24,0,False
2019-03-31,0,False
2019-04-07,50,False
2019-04-14,0,False
2019-04-21,50,False
2019-04-28,50,False
2019-05-05,49,False
2019-05-12,54,False
2019-05-19,0,False
2019-05-26,0,False
2019-06-02,0,False
2019-06-09,0,False
2019-06-16,0,False
2019-06-23,48,False
2019-06-30,0,False
2019-07-07,0,False
2019-07-14,0,False
2019-07-21,48,False
2019-07-28,48,False
2019-08-04,0,False
2019-08-11,0,False
2019-08-18,0,False
2019-08-25,0,False
2019-09-01,0,False
2019-09-08,0,False
2019-09-15,48,False
2019-09-22,0,False
2019-09-29,0,False
2019-10-06,0,False
2019-10-13,0,False
2019-10-20,0,False
